chr1	x1	x2	chr2	y1	y2	color	comment
chr17	48800000	48900000	chr17	53100000	53200000	0,0,255	significant differentially interacting region
chr17	48900000	49000000	chr17	53100000	53200000	0,0,255	significant differentially interacting region
chr17	48900000	49000000	chr17	53500000	53600000	0,0,255	significant differentially interacting region
chr17	49000000	49100000	chr17	53000000	53100000	0,0,255	significant differentially interacting region
chr17	49000000	49100000	chr17	53300000	53400000	0,0,255	significant differentially interacting region
chr17	49000000	49100000	chr17	53500000	53600000	0,0,255	significant differentially interacting region
chr17	49100000	49200000	chr17	53800000	53900000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	51300000	51400000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	51400000	51500000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	51600000	51700000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	51700000	51800000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	51800000	51900000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	52400000	52500000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	52700000	52800000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	52800000	52900000	0,0,255	significant differentially interacting region
chr17	49300000	49400000	chr17	52900000	53000000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	50800000	50900000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	51000000	51100000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	51200000	51300000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	51600000	51700000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	51700000	51800000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	51800000	51900000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	52100000	52200000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	52600000	52700000	0,0,255	significant differentially interacting region
chr17	49400000	49500000	chr17	52700000	52800000	0,0,255	significant differentially interacting region
chr17	51600000	51700000	chr17	52900000	53000000	0,0,255	significant differentially interacting region
chr17	55200000	55300000	chr17	55700000	55800000	0,0,255	significant differentially interacting region
chr17	56300000	56400000	chr17	56500000	56600000	0,0,255	significant differentially interacting region
chr17	56400000	56500000	chr17	60500000	60600000	0,0,255	significant differentially interacting region
chr17	56700000	56800000	chr17	62800000	62900000	0,0,255	significant differentially interacting region
chr17	57600000	57700000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	57800000	57900000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58000000	58100000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58000000	58100000	chr17	60500000	60600000	0,0,255	significant differentially interacting region
chr17	58000000	58100000	chr17	60600000	60700000	0,0,255	significant differentially interacting region
chr17	58000000	58100000	chr17	64500000	64600000	0,0,255	significant differentially interacting region
chr17	58100000	58200000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58100000	58200000	chr17	60500000	60600000	0,0,255	significant differentially interacting region
chr17	58200000	58300000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58600000	58700000	chr17	62800000	62900000	0,0,255	significant differentially interacting region
chr17	58700000	58800000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58800000	58900000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58900000	59000000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	58900000	59000000	chr17	60500000	60600000	0,0,255	significant differentially interacting region
chr17	59000000	59100000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	59000000	59100000	chr17	60500000	60600000	0,0,255	significant differentially interacting region
chr17	59000000	59100000	chr17	62400000	62500000	0,0,255	significant differentially interacting region
chr17	59100000	59200000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	59300000	59400000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	59400000	59500000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	59500000	59600000	chr17	62800000	62900000	0,0,255	significant differentially interacting region
chr17	59600000	59700000	chr17	60300000	60400000	0,0,255	significant differentially interacting region
chr17	59600000	59700000	chr17	62400000	62500000	0,0,255	significant differentially interacting region
chr17	60300000	60400000	chr17	64600000	64700000	0,0,255	significant differentially interacting region
chr17	62400000	62500000	chr17	62700000	62800000	0,0,255	significant differentially interacting region
chr17	62400000	62500000	chr17	63700000	63800000	0,0,255	significant differentially interacting region
chr17	62400000	62500000	chr17	64000000	64100000	0,0,255	significant differentially interacting region
chr17	62700000	62800000	chr17	63900000	64000000	0,0,255	significant differentially interacting region
chr17	62700000	62800000	chr17	64000000	64100000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	63100000	63200000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	63500000	63600000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	63800000	63900000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	63900000	64000000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64000000	64100000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64100000	64200000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64200000	64300000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64300000	64400000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64400000	64500000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64500000	64600000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64600000	64700000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64700000	64800000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64800000	64900000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	64900000	65000000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65000000	65100000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65100000	65200000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65200000	65300000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65300000	65400000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65400000	65500000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65500000	65600000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65600000	65700000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65700000	65800000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65800000	65900000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	65900000	66000000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	66000000	66100000	0,0,255	significant differentially interacting region
chr17	62800000	62900000	chr17	72500000	72600000	0,0,255	significant differentially interacting region
chr17	62900000	63000000	chr17	63900000	64000000	0,0,255	significant differentially interacting region
chr17	62900000	63000000	chr17	64000000	64100000	0,0,255	significant differentially interacting region
chr17	62900000	63000000	chr17	64100000	64200000	0,0,255	significant differentially interacting region
